transaction_id,user_id,account_id,amount,transaction_type,category,merchant_name,transaction_date,payment_method,is_flagged,monthly_budget,spent_in_category_month,over_budget_percentage
5808,444,436,565.3,expense,Transport,Uber,28/10/2024 19:00,mobile_wallet,0,2925.17,4170.47,42.57
6256,298,584,72.84,expense,Other,Misc Store,15/04/2024 22:00,bank_transfer,0,1543.41,2129.06,37.95
1522,23,493,435.2,expense,Other,Misc Store,01/02/2024 20:00,mobile_wallet,0,694.36,245.11,0
1155,377,279,141.11,expense,Education,Coursera,16/10/2024 13:00,card,0,2079.27,1470.52,0
2810,315,830,1560.77,income,Investment,Stock Broker,22/12/2024 11:00,mobile_wallet,1,253.18,67.19,0
1054,60,697,3631.05,income,Investment,Crypto Exchange,26/05/2024 05:00,bank_transfer,0,2874.62,3800.69,32.22
9751,125,24,2316.22,income,Investment,Crypto Exchange,30/04/2024 08:00,cash,0,2371.37,514.4,0
2749,505,654,134.25,expense,Other,Unknown,19/06/2024 19:00,bank_transfer,0,2355.55,3294.47,39.86
666,397,78,1774.66,income,Investment,Mutual Funds,30/12/2024 04:00,cash,0,2854.22,1156.79,0
1152,159,212,363.69,expense,Food,Subway,01/11/2024 20:00,card,0,2603.78,3258.21,25.13
9579,240,115,527.87,expense,Health,Optics,15/02/2024 17:00,cash,0,483.23,220.63,0
8585,411,325,523.83,expense,Health,Optics,10/08/2024 19:00,bank_transfer,0,2584.33,623.42,0
583,150,71,564.59,expense,Shopping,Local Mall,08/10/2024 08:00,cash,0,2723.12,1628.9,0
3336,418,416,184.53,expense,Health,Optics,19/07/2024 21:00,mobile_wallet,0,2346,1152.07,0
3043,77,162,591.35,expense,Health,Pharmacy,18/01/2024 15:00,mobile_wallet,0,2457.54,721.29,0
1965,160,689,244.6,expense,Bills,Water Co,31/05/2024 17:00,bank_transfer,0,2104.13,1019.31,0
9320,231,591,3684.09,income,Investment,Mutual Funds,28/09/2024 02:00,card,0,2841.41,2009.99,0
7564,381,687,199.35,expense,Entertainment,Concert Venue,03/08/2024 06:00,card,0,2346.52,8.35,0
9429,104,454,295.4,expense,Food,KFC,29/03/2024 18:00,bank_transfer,0,425.98,590.23,38.56
112,87,149,283.85,expense,Bills,Electric Co,14/09/2024 14:00,cash,0,2231.87,984.17,0
6740,219,893,1673.15,income,Investment,Stock Broker,29/11/2024 06:00,card,0,1487.84,1422.45,0
9998,258,426,1552.94,income,Investment,Crypto Exchange,27/03/2024 23:00,mobile_wallet,0,1482.96,693.33,0
6871,259,790,2075.84,income,Investment,Stock Broker,07/09/2024 17:00,mobile_wallet,1,1409.93,322.41,0
2979,385,204,775.68,expense,Shopping,Amazon,18/09/2024 02:00,card,0,2000.06,3183.38,59.16
5402,193,862,586.68,expense,Bills,Mobile Carrier,10/09/2024 09:00,mobile_wallet,0,2974.23,671.14,0
4415,595,701,321.96,expense,Food,Subway,20/06/2024 22:00,cash,1,2019.01,1025.35,0
2073,244,223,648.06,expense,Other,Service Fee,02/05/2024 10:00,cash,0,2170.17,2662.28,22.68
1841,186,378,298.53,expense,Entertainment,PlayStation Store,11/07/2024 23:00,card,0,381.12,216.17,0
3036,459,427,643.52,expense,Health,Optics,01/07/2024 21:00,card,0,891.59,731.29,0
9498,451,305,263.68,expense,Transport,Uber,27/10/2024 23:00,mobile_wallet,0,223.8,342.64,53.1
8529,314,64,4953.12,income,Investment,Mutual Funds,14/07/2024 03:00,mobile_wallet,0,2533.16,912.72,0
8903,81,358,236.06,expense,Bills,Water Co,06/03/2024 08:00,mobile_wallet,0,533.92,850.7,59.33
4606,538,703,534.36,expense,Food,Burger King,27/06/2024 08:00,card,0,1863.28,1730.32,0
7489,59,829,283.08,expense,Transport,Taxi,21/08/2024 14:00,bank_transfer,0,538.43,498.27,0
5325,159,339,785.39,expense,Food,Burger King,06/08/2024 07:00,cash,0,2959.89,3481.6,17.63
6331,314,623,650.44,expense,Other,Unknown,13/04/2024 22:00,cash,0,2194.37,2218.42,1.1
5365,34,228,632.36,expense,Shopping,Amazon,17/01/2024 00:00,card,0,1934.07,276.95,0
4959,282,129,4459.05,income,Investment,Stock Broker,10/01/2024 21:00,card,0,1927.14,885.86,0
4395,471,898,449.72,expense,Entertainment,Concert Venue,23/03/2024 03:00,cash,0,1450.38,968.19,0
4087,283,258,4461.46,income,Investment,Crypto Exchange,20/04/2024 23:00,cash,0,1225.06,1882.63,53.68
5965,403,138,22.64,expense,Health,Gym,07/01/2024 22:00,card,0,2104.43,3007.74,42.92
3641,244,375,301.91,expense,Transport,Taxi,10/05/2024 17:00,bank_transfer,0,2697.96,3380.74,25.31
1273,170,57,544.75,expense,Transport,Uber,30/09/2024 01:00,card,0,1970.99,2593.23,31.57
6252,124,87,29.03,expense,Bills,Internet Provider,20/06/2024 06:00,card,0,1199.69,1779.56,48.33
7235,504,175,48.96,expense,Food,Burger King,06/06/2024 02:00,mobile_wallet,0,2187.34,274.19,0
6149,555,574,309.95,expense,Health,Pharmacy,30/06/2024 04:00,cash,0,2742.27,1855.77,0
6507,505,549,15.62,expense,Health,Clinic,20/07/2024 20:00,cash,0,2073.34,2587.13,24.78
7124,590,510,4396.5,income,Investment,Stock Broker,28/12/2024 20:00,card,0,662.66,197.01,0
8449,332,811,3707.82,income,Salary,Freelance Client,16/07/2024 04:00,bank_transfer,0,1556.48,2361.96,51.75
6827,228,73,731.5,expense,Transport,Metro,13/10/2024 07:00,card,0,2964.21,2096.12,0
982,91,97,2821.6,income,Salary,Company Payroll,19/03/2024 11:00,bank_transfer,0,1012.29,233.21,0
608,482,298,656.58,expense,Education,Udemy,03/06/2024 12:00,card,0,2577.33,353.49,0
7539,131,695,524.35,expense,Bills,Mobile Carrier,06/07/2024 01:00,mobile_wallet,0,2612.96,395.37,0
4104,564,13,977.52,income,Investment,Mutual Funds,18/09/2024 14:00,cash,1,2268.17,2320.79,2.32
2730,439,502,344.27,expense,Transport,Gas Station,09/04/2024 05:00,card,0,445.93,126.67,0
3933,197,557,251.18,expense,Bills,Internet Provider,08/10/2024 04:00,mobile_wallet,0,2561.79,2994.51,16.89
8577,536,645,97.02,expense,Education,University,25/12/2024 08:00,card,0,989.59,768.81,0
9935,93,621,696.72,income,Salary,Contract Payment,31/05/2024 09:00,card,0,1936.55,3093.32,59.73
2517,463,840,492.76,expense,Entertainment,Concert Venue,02/12/2024 06:00,card,0,1765.38,2590.14,46.72
3184,129,231,670.3,expense,Bills,Mobile Carrier,11/08/2024 00:00,bank_transfer,0,1797.51,474.52,0
2786,401,884,658.69,expense,Health,Pharmacy,13/10/2024 01:00,cash,0,1484.36,648.16,0
3056,505,729,379.13,expense,Transport,Bus Co,16/06/2024 16:00,mobile_wallet,1,558.03,66.59,0
5701,67,453,443.67,expense,Shopping,Local Mall,14/07/2024 00:00,card,0,440.03,72.33,0
3607,569,890,4975.96,income,Investment,Mutual Funds,28/06/2024 00:00,cash,0,589.37,620.77,5.33
9235,122,676,635.82,expense,Bills,Electric Co,05/05/2024 13:00,mobile_wallet,0,1742.04,466.46,0
4529,308,631,1000.59,income,Investment,Crypto Exchange,11/09/2024 07:00,cash,0,1407.98,1211.6,0
3499,557,204,231.66,expense,Entertainment,Concert Venue,08/01/2024 13:00,bank_transfer,0,2637.91,2268.54,0
9086,157,117,502.84,expense,Education,University,15/07/2024 10:00,cash,0,2389.13,3638.09,52.28
4593,423,713,300.73,expense,Food,Burger King,18/05/2024 01:00,card,0,2613.33,2386.49,0
883,408,409,2285.76,income,Investment,Mutual Funds,23/05/2024 14:00,card,0,2198.57,2549.36,15.96
4793,491,557,629.4,expense,Food,Burger King,20/06/2024 07:00,card,0,1643.21,195.67,0
3174,404,691,254.2,expense,Shopping,H&M,09/04/2024 03:00,bank_transfer,0,285.06,332.74,16.73
4200,585,113,36.26,expense,Health,Dentist,10/03/2024 07:00,bank_transfer,0,1656,262.24,0
7784,145,429,249.97,expense,Shopping,Zara,17/08/2024 14:00,bank_transfer,0,2157.94,541.02,0
5881,247,222,3462.37,income,Salary,Company Payroll,20/04/2024 07:00,card,0,2263.51,3464.57,53.06
4616,238,203,537.26,expense,Shopping,IKEA,20/03/2024 05:00,bank_transfer,0,1303.84,397.95,0
4896,426,515,615.42,expense,Health,Clinic,14/09/2024 20:00,mobile_wallet,0,2453.31,3858.9,57.29
3077,502,418,304.02,expense,Health,Pharmacy,02/02/2024 15:00,mobile_wallet,1,1662.23,1297.48,0
6589,202,324,157.6,expense,Food,Local Diner,26/02/2024 09:00,card,0,309.33,55.69,0
4997,463,234,636.36,expense,Food,Starbucks,25/05/2024 20:00,card,0,1043.84,1191.13,14.11
1989,361,315,2005.03,income,Salary,Company Payroll,27/06/2024 22:00,card,0,1646.02,67.15,0
3358,593,421,617.94,expense,Bills,Electric Co,23/06/2024 02:00,bank_transfer,1,2179.88,2080.56,0
2480,488,773,119.47,expense,Education,Bookstore,30/08/2024 08:00,bank_transfer,0,1754.51,797.02,0
3427,50,408,133.99,expense,Food,Starbucks,31/10/2024 01:00,bank_transfer,0,2828.23,61.76,0
1452,342,5,751.16,expense,Health,Clinic,15/07/2024 19:00,mobile_wallet,0,743.61,459.47,0
9844,513,566,664.73,expense,Food,Starbucks,09/07/2024 21:00,bank_transfer,0,932.95,1070.76,14.77
8469,222,497,339.61,expense,Education,Bookstore,05/04/2024 00:00,bank_transfer,0,894.03,461.11,0
2561,578,67,135.94,expense,Bills,Mobile Carrier,11/06/2024 01:00,cash,0,2375.79,2237.18,0
6218,9,469,243.78,expense,Shopping,Local Mall,27/12/2024 09:00,bank_transfer,1,932.97,14.54,0
9533,431,416,679.13,expense,Education,University,11/05/2024 02:00,card,0,2922.98,4072.84,39.34
5643,526,463,85.65,expense,Bills,Water Co,30/12/2024 16:00,mobile_wallet,1,2584.09,4098.14,58.59
206,132,114,23.58,expense,Health,Optics,07/07/2024 20:00,mobile_wallet,0,901.79,440.63,0
7866,595,590,410.19,expense,Entertainment,Concert Venue,15/06/2024 22:00,bank_transfer,1,1547.84,1566.02,1.17
1557,413,469,365.41,expense,Shopping,Zara,23/06/2024 18:00,card,0,802.25,270.08,0
6342,322,422,167.32,expense,Health,Optics,01/11/2024 17:00,cash,0,1665.66,1194.37,0
7912,393,687,557.53,expense,Education,University,08/02/2024 06:00,card,0,2712.86,1670.43,0
6638,430,290,479.56,expense,Transport,Bus Co,19/01/2024 16:00,card,0,273.65,137,0
545,554,572,90.55,expense,Health,Clinic,28/12/2024 12:00,mobile_wallet,0,819.55,425.51,0
3331,302,92,80.35,expense,Health,Gym,19/03/2024 21:00,cash,0,1184.61,173.25,0
4161,134,567,198.32,expense,Shopping,Zara,19/03/2024 17:00,card,0,484.67,650.32,34.18
1231,319,516,707.35,expense,Food,KFC,29/06/2024 17:00,bank_transfer,0,369.85,466.01,26
3478,402,847,116.83,expense,Entertainment,PlayStation Store,27/06/2024 17:00,card,0,1300.09,1055.88,0
7215,452,31,209.05,expense,Bills,Electric Co,04/06/2024 00:00,cash,0,1669.75,2596.22,55.49
3235,177,815,602.71,expense,Other,Service Fee,24/07/2024 08:00,cash,0,2600.94,237.87,0
3676,344,240,589.33,expense,Shopping,H&M,22/07/2024 14:00,cash,0,1064.08,123.24,0
7174,93,181,593.67,expense,Entertainment,Netflix,24/04/2024 14:00,mobile_wallet,0,733.22,23.4,0
6234,495,307,4825.3,income,Investment,Mutual Funds,12/07/2024 14:00,bank_transfer,0,2609.63,2939.29,12.63
1837,2,99,319.27,expense,Shopping,Amazon,07/07/2024 15:00,cash,0,2422.35,2494.89,2.99
4372,493,313,346.22,expense,Shopping,Sephora,15/04/2024 08:00,mobile_wallet,0,2038.53,407.27,0
4054,166,779,639.21,expense,Entertainment,PlayStation Store,12/04/2024 11:00,cash,0,579.93,326.1,0
7686,378,181,675.02,expense,Health,Gym,04/05/2024 07:00,bank_transfer,0,1003.74,251.31,0
3650,111,702,301.23,expense,Health,Optics,01/07/2024 23:00,bank_transfer,0,1999.05,828.42,0
2013,555,743,1045.31,income,Investment,Stock Broker,22/06/2024 10:00,cash,0,488.02,530.34,8.67
4649,159,752,2549.63,income,Investment,Crypto Exchange,02/01/2024 15:00,bank_transfer,0,2684.08,1950.71,0
293,343,32,92.01,expense,Shopping,Zara,27/08/2024 10:00,card,0,1476.26,74,0
5726,115,854,494.93,expense,Food,McDonald's,04/02/2024 19:00,bank_transfer,1,2060.99,905.71,0
3873,258,671,190.68,expense,Education,Tuition Office,02/10/2024 08:00,bank_transfer,0,2429.18,226.21,0
3132,474,795,2922.63,income,Investment,Mutual Funds,15/01/2024 16:00,cash,0,1860.68,1697.33,0
8714,328,604,1010.17,income,Investment,Mutual Funds,29/11/2024 16:00,bank_transfer,0,2215.41,2858.12,29.01
1570,381,583,725.41,expense,Bills,Internet Provider,04/03/2024 19:00,mobile_wallet,0,630.96,737.71,16.92
1077,383,710,44.09,expense,Education,University,07/06/2024 20:00,card,0,1521.23,55.81,0
2850,448,407,611.13,expense,Shopping,H&M,08/06/2024 14:00,mobile_wallet,0,2315.08,3057.06,32.05
1330,407,598,686.86,expense,Entertainment,PlayStation Store,18/06/2024 18:00,bank_transfer,1,1356.02,1524.03,12.39
9318,141,861,173.1,expense,Other,Gift,13/07/2024 11:00,bank_transfer,0,2064.13,2945.5,42.7
3440,557,866,454.73,expense,Transport,Gas Station,05/03/2024 22:00,cash,0,2623.51,382.38,0
6699,388,115,342.59,expense,Other,Unknown,25/06/2024 04:00,bank_transfer,0,287.87,214.44,0
1822,462,335,40.5,expense,Other,Service Fee,27/03/2024 09:00,card,1,2983.21,3860.76,29.42
5493,315,779,248.13,expense,Other,Gift,03/10/2024 02:00,mobile_wallet,0,2891.38,907.23,0
3722,371,40,148.32,expense,Health,Pharmacy,02/04/2024 20:00,bank_transfer,0,2192.7,3371.03,53.74
5208,244,358,555.01,expense,Food,McDonald's,24/04/2024 14:00,card,0,1485.6,2231.77,50.23
3027,369,44,626,expense,Transport,Uber,03/11/2024 08:00,card,0,440.11,686.21,55.92
8412,70,581,54.85,expense,Shopping,Amazon,12/06/2024 06:00,mobile_wallet,0,1830.74,1498.01,0
5364,207,602,563.58,expense,Transport,Taxi,14/12/2024 11:00,cash,0,676.97,910.64,34.52
1608,237,353,4622.24,income,Salary,Company Payroll,02/07/2024 09:00,cash,0,2165.44,35.86,0
5438,101,393,4504.98,income,Investment,Stock Broker,05/10/2024 21:00,bank_transfer,0,1256.62,1307.3,4.03
1920,126,184,407.08,expense,Other,Misc Store,30/11/2024 21:00,cash,0,2835.59,1509.41,0
1785,500,214,358.04,expense,Other,Misc Store,31/05/2024 19:00,card,1,284.65,183.69,0
4955,267,291,711.47,expense,Shopping,Zara,01/07/2024 01:00,bank_transfer,0,1576.47,1634.75,3.7
8480,15,155,3862.8,income,Salary,Freelance Client,14/07/2024 15:00,bank_transfer,0,1167.83,1361.93,16.62
6086,283,374,554.8,expense,Food,Subway,07/03/2024 07:00,card,0,1374.53,1936.43,40.88
4508,357,339,639.81,expense,Other,Unknown,25/02/2024 01:00,bank_transfer,0,1185.54,159.53,0
5456,575,172,385.27,expense,Food,Subway,20/11/2024 15:00,bank_transfer,0,2692.96,1739.01,0
6768,377,732,4657.51,income,Investment,Crypto Exchange,30/07/2024 01:00,mobile_wallet,0,1974.69,220.06,0
6502,320,741,128.86,expense,Entertainment,Netflix,12/06/2024 06:00,cash,0,1111.67,1126.77,1.36
6942,309,340,369.19,expense,Health,Optics,19/10/2024 04:00,bank_transfer,0,853.16,938.25,9.97
6987,251,579,639.29,expense,Other,Gift,16/04/2024 13:00,card,0,329.45,141.71,0
7886,257,298,2375.95,income,Salary,Company Payroll,19/08/2024 14:00,mobile_wallet,0,2050.16,2214.33,8.01
4279,366,91,22.24,expense,Health,Clinic,28/07/2024 11:00,card,0,331.17,207.04,0
8980,426,310,556.99,expense,Shopping,Local Mall,25/05/2024 22:00,card,0,1278.85,1361.69,6.48
1023,61,152,525.51,expense,Other,Service Fee,06/12/2024 23:00,mobile_wallet,0,2229.28,3183.37,42.8
778,359,144,319.4,expense,Shopping,Sephora,30/08/2024 07:00,card,0,2163.08,523.28,0
2952,360,653,753.9,expense,Other,Unknown,03/05/2024 05:00,card,0,1490.3,1219.96,0
2176,98,370,760.5,expense,Transport,Bus Co,25/10/2024 04:00,mobile_wallet,0,620.35,661.78,6.68
383,307,755,209.92,expense,Bills,Mobile Carrier,17/09/2024 13:00,cash,0,330.59,239.95,0
5549,104,785,4425.98,income,Salary,Freelance Client,16/03/2024 07:00,cash,0,1802.68,2726.61,51.25
5084,95,495,151.55,expense,Health,Gym,06/02/2024 17:00,bank_transfer,0,1531.85,1298.88,0
6847,253,184,667.07,expense,Other,Unknown,19/04/2024 23:00,card,0,1181.35,1857.22,57.21
2737,211,391,263.12,expense,Health,Dentist,06/05/2024 22:00,cash,0,208.2,0.59,0
7352,3,65,359.18,expense,Bills,Internet Provider,26/09/2024 18:00,bank_transfer,0,571.15,249.81,0
9832,388,365,317.68,expense,Bills,Gas Utility,16/02/2024 20:00,mobile_wallet,1,1162.51,613.78,0
8388,489,244,793.93,expense,Other,Misc Store,08/12/2024 10:00,card,1,837.47,339.09,0
2076,104,91,526.88,expense,Health,Gym,10/12/2024 09:00,card,0,1910.74,1011.65,0
6479,524,306,130.06,expense,Shopping,Sephora,24/06/2024 20:00,cash,1,821.33,64.99,0
9625,393,393,62.27,expense,Bills,Electric Co,09/12/2024 02:00,bank_transfer,0,1229.09,534.4,0
1698,150,12,3755.07,income,Salary,Company Payroll,06/09/2024 18:00,cash,0,1601.65,1990.23,24.26
7580,421,830,611.22,expense,Education,Tuition Office,13/05/2024 16:00,bank_transfer,0,2342.08,35.39,0
7660,313,194,1767.52,income,Investment,Crypto Exchange,13/03/2024 23:00,mobile_wallet,0,778.58,348.33,0
7799,332,767,757.93,expense,Education,University,22/05/2024 05:00,bank_transfer,0,210.11,66.67,0
2817,504,380,101.73,expense,Health,Clinic,12/09/2024 03:00,mobile_wallet,0,696.98,378.52,0
5302,355,430,532.37,expense,Other,Unknown,12/08/2024 05:00,bank_transfer,0,2226.96,2920.95,31.16
5317,466,265,635.45,expense,Health,Clinic,01/05/2024 07:00,card,0,2562.16,2220.21,0
7941,448,681,742.42,expense,Health,Clinic,28/12/2024 18:00,bank_transfer,0,1821.46,2080.01,14.19
117,266,612,4838.47,income,Salary,Contract Payment,29/10/2024 08:00,cash,0,2346.24,3243.25,38.23
438,167,407,774.17,expense,Transport,Taxi,15/09/2024 15:00,bank_transfer,0,2873.06,2751.29,0
586,273,364,1702.15,income,Salary,Freelance Client,02/10/2024 05:00,bank_transfer,0,1074.98,1202.16,11.83
559,143,397,65.72,expense,Transport,Taxi,27/10/2024 02:00,bank_transfer,0,695.02,14.48,0
2342,335,867,656.75,expense,Bills,Mobile Carrier,06/08/2024 06:00,cash,0,2120.78,3114.35,46.85
1118,229,552,2084.32,income,Investment,Mutual Funds,19/02/2024 11:00,bank_transfer,0,2310.97,2270.87,0
2902,290,25,251.95,expense,Food,Burger King,05/06/2024 05:00,cash,0,1075,1368.8,27.33
6078,412,484,754.15,expense,Other,Service Fee,21/07/2024 13:00,cash,0,978.69,1055,7.8
4892,228,590,676.85,expense,Health,Optics,18/01/2024 22:00,bank_transfer,0,559.38,532.85,0
3266,149,507,102.85,expense,Other,Service Fee,18/02/2024 03:00,cash,0,1054.55,250.42,0
1747,220,721,4392.55,income,Investment,Crypto Exchange,15/10/2024 02:00,cash,0,762.45,562.68,0
5377,459,450,280.34,expense,Bills,Mobile Carrier,22/09/2024 15:00,mobile_wallet,1,708.93,360.53,0
8192,528,150,3374.26,income,Investment,Stock Broker,04/07/2024 15:00,cash,0,2013.28,2897.53,43.92
1491,598,569,64.67,expense,Other,Misc Store,18/08/2024 08:00,mobile_wallet,0,923.71,636.6,0
2524,402,584,62.9,expense,Health,Dentist,16/07/2024 17:00,card,0,327.14,148.06,0
6775,103,436,81.1,expense,Shopping,Amazon,19/03/2024 02:00,bank_transfer,0,443.45,286.58,0
3348,579,197,631.72,income,Salary,Company Payroll,17/12/2024 07:00,card,0,1943.4,1500.15,0
8545,106,356,615.93,expense,Shopping,Local Mall,11/11/2024 21:00,cash,0,2437.56,2134.22,0
8457,300,575,667.65,expense,Shopping,Amazon,29/04/2024 23:00,cash,0,2679.26,1513,0
8232,142,431,42.25,expense,Other,Gift,19/10/2024 13:00,bank_transfer,0,270.21,291.66,7.94
719,54,38,299.24,expense,Education,University,17/02/2024 10:00,cash,0,557.83,754.19,35.2
1856,184,542,138.98,expense,Food,Subway,14/09/2024 20:00,card,0,654.22,378.62,0
4714,110,813,124.81,expense,Entertainment,Netflix,22/12/2024 06:00,card,0,527.65,580.07,9.93
4829,466,354,660.77,expense,Food,Subway,24/03/2024 09:00,bank_transfer,0,724.38,1134.64,56.64
7500,375,310,315.01,expense,Education,Bookstore,04/09/2024 17:00,bank_transfer,0,1974.52,283.99,0
7884,549,267,155.08,expense,Entertainment,Cinema,29/02/2024 22:00,mobile_wallet,0,2991.62,3093.12,3.39
7932,207,582,304.03,expense,Bills,Internet Provider,29/07/2024 16:00,mobile_wallet,0,1372.42,1581.68,15.25
567,403,86,4145.32,income,Salary,Company Payroll,04/06/2024 19:00,bank_transfer,0,1620.92,287.9,0
6683,304,68,357.15,expense,Entertainment,Cinema,10/01/2024 04:00,mobile_wallet,0,2903.72,4115.74,41.74
2454,298,860,2436.95,income,Salary,Company Payroll,24/07/2024 15:00,card,0,2395.54,324.52,0
8791,472,492,579.34,expense,Education,Bookstore,28/10/2024 02:00,cash,0,2991.57,1798.25,0
9709,335,202,229.16,expense,Education,University,24/03/2024 02:00,card,0,2180.02,1202.15,0
327,95,274,453.31,expense,Shopping,Local Mall,01/04/2024 03:00,bank_transfer,0,2203.46,720.99,0
4656,495,575,729.08,expense,Other,Misc Store,19/03/2024 11:00,mobile_wallet,0,1818.21,1036.1,0
4858,365,234,364.99,expense,Education,Bookstore,12/03/2024 07:00,cash,0,2244.77,48.75,0
857,563,709,386.58,expense,Entertainment,Spotify,05/04/2024 05:00,bank_transfer,0,2282.73,1105.67,0
6032,337,855,673.23,expense,Transport,Taxi,21/03/2024 11:00,card,0,2081.85,377.51,0
9573,275,489,502.99,expense,Food,Local Diner,13/04/2024 12:00,card,0,567.93,500.86,0
503,321,585,305.28,expense,Bills,Electric Co,22/06/2024 15:00,card,0,297.82,346.77,16.44
8070,375,608,696.24,expense,Transport,Gas Station,21/06/2024 19:00,bank_transfer,0,249.55,335.19,34.32
7585,394,406,422.23,expense,Transport,Taxi,08/03/2024 04:00,cash,0,2264.86,1365.68,0
1587,499,308,1752.57,income,Salary,Company Payroll,06/08/2024 14:00,cash,0,2562.89,1308.02,0
2079,241,847,262.26,expense,Other,Service Fee,23/08/2024 21:00,cash,0,2786.28,582.32,0
5101,490,380,4152.79,income,Investment,Crypto Exchange,09/04/2024 17:00,mobile_wallet,0,2217.48,316.17,0
6392,81,558,185.94,expense,Shopping,H&M,23/04/2024 06:00,mobile_wallet,0,1274.91,580.23,0
8928,145,224,64.02,expense,Food,KFC,14/03/2024 11:00,card,0,929.6,1099.76,18.3
9112,338,6,689.02,expense,Entertainment,Cinema,21/08/2024 11:00,bank_transfer,0,2949.88,2467.36,0
2575,90,874,339.37,expense,Other,Unknown,09/10/2024 12:00,card,1,2440.12,2410.65,0
1340,167,618,247.91,expense,Bills,Internet Provider,06/12/2024 03:00,bank_transfer,0,2623.57,1896.4,0
6993,466,705,164.63,expense,Bills,Internet Provider,07/12/2024 08:00,mobile_wallet,0,2866.28,1074.87,0
5779,408,594,1293.69,income,Investment,Stock Broker,18/09/2024 00:00,card,0,1305.54,1314.34,0.67
3895,149,332,522.72,income,Investment,Stock Broker,17/12/2024 12:00,cash,0,1666.43,2167.63,30.08
